🇨🇳电视频道,#genre#
CCTV5-体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/index.m3u8
CCTV5-体育,http://27.11.57.137:8010/udp/225.0.4.143:7980
CCTV5-体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010139/index.m3u8
CCTV5-体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3
CCTV5-体育,http://115.239.88.251:8888/udp/233.50.201.17:5140
CCTV5-体育,http://211.158.154.21:8002/udp/225.0.4.143:7980
CCTV5-体育,http://119.39.97.2:9002/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://118.254.200.249:8888/udp/239.76.246.155:1234
CCTV5-体育,http://www.furymax.top:85/rtp/239.69.1.123:10376
CCTV5-体育,http://119.98.175.44:85/rtp/239.69.1.123:10376
CCTV5-体育,https://epg.pw/stream/a478c20b7710cbceef5dce9d846cf7e7c862d6d15d3c778c99778c3f1e86c93e.m3u8
CCTV5-体育,http://111.192.29.110:4022/udp/239.3.1.173:8001
CCTV5-体育,http://115.193.188.191:8888/udp/233.50.200.108:5140
CCTV5-体育,http://171.8.245.73:808/hls/5/index.m3u8
CCTV5-体育,http://171.80.234.78:8888/udp/239.69.1.123:10376
CCTV5-体育,http://ycsj.aguihome.com:4022/rtp/233.50.201.197:5140
CCTV5-体育,http://183.135.225.96:4022/udp/233.50.201.17:5140
CCTV5-体育,http://61.136.67.238:50085/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://58.216.229.130:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,https://epg.pw/stream/ed02b8de7e8694705eda998a5905fbae21da95504360f6328c731da79a3a9162.m3u8
CCTV5-体育,http://101.65.34.239:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5-体育,http://124.94.193.136:9902/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,https://stream1.freetv.fun/369409d97d759ea1f24ef8b50d27ab6cc3ec36bdb248712a0334881f395a7174.m3u8
CCTV5-体育,http://61.162.52.6:8088/newlive/live/hls/5/live.m3u8
CCTV5-体育,http://www.zzlag.top:9087/tsfile/live/1014_1.m3u8?key=txiptv
CCTV5-体育,http://115.234.196.165:8808/udp/233.50.201.220:5140
CCTV5-体育,http://59.38.62.147:2052/udp/239.77.0.177:5146
CCTV5-体育,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226019/index.m3u8?
CCTV5-体育,http://121.24.98.46:8090/hls/13/index.m3u8
CCTV5-体育,http://27.11.55.54:8004/udp/225.0.4.143:7980
CCTV5-体育,http://125.47.75.16:8888/rtp/225.1.4.159:1195
CCTV5-体育,http://14.117.233.187:9000/rtp/239.77.0.34:5146
CCTV5-体育,http://171.217.34.160:8888/udp/239.93.42.37:5140
CCTV5-体育,http://183.185.228.90:8084/rtp/226.0.2.22:8088
CCTV5-体育,http://218.241.192.50:8808/rtp/239.3.1.173:8001
CCTV5-体育,http://124.165.251.82:9999/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://219.159.147.195:9901/tsfile/live/1006_1.m3u8?key=txiptv
CCTV5-体育,http://iptvcyp.top:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://webmail.axxe.top:4022/rtp/239.3.1.173:8001
CCTV5-体育,http://60.246.171.122:8890/bysid/79
CCTV5-体育,http://ly123.fun:10000/rtp/235.254.198.142:1846
CCTV5-体育,http://14.29.76.30:9901/tsfile/live/1011_1.m3u8
CCTV5-体育,http://14.29.76.30:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV5-体育,https://epg.pw/stream/6564631769f81f8aa98bf2e5a5417a99627a02e15b0dfeaa5ac3aa499f676922.m3u8
CCTV5-体育,http://113.66.41.152:10000/rtp/239.77.0.170:5146
CCTV5-体育,https://stream1.freetv.fun/9e926f3e5f09d37a0cee1a59c02b4b9e796bcc61e2a2fd1ee5af6d9991e875ac.m3u8
CCTV5-体育,http://119.98.95.1:4022/udp/239.69.1.123:10376
CCTV5-体育,http://59.34.138.105:4000/rtp/239.77.0.34:5146
CCTV5-体育,http://14.19.198.151:9876/rtp/239.77.0.170:5146
CCTV5-体育,http://58.57.21.166:9901/tsfile/live/0005_1.m3u8
CCTV5-体育,http://home.oxtv.top:5066/udp/239.21.2.46:5002
CCTV5-体育,http://111.225.49.47:9901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://113.109.250.1:9999/udp/239.77.0.170:5146
CCTV5-体育,http://106.115.24.130:9999/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5-体育,http://125.71.156.207:4000/udp/239.93.42.37:5140
CCTV5-体育,http://14.212.185.27:9901/tsfile/live/0005_1.m3u8
CCTV5-体育,http://171.8.244.248:808/hls/5/index.m3u8
CCTV5-体育,http://xuys.top:8888/udp/225.1.1.16:5002
CCTV5-体育,http://118.79.12.137:6000/rtp/226.0.2.22:8088
CCTV5-体育,http://125.46.142.181:2000/rtp/225.1.4.159:1195
CCTV5-体育,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.173:8001
CCTV5-体育,http://114.254.80.73:2222/rtp/239.3.1.173:8001
CCTV5-体育,http://dms.yryyj.site:8188/udp/239.76.246.155:1234
CCTV5+体育赛事,http://183.135.225.96:4022/udp/233.50.201.220:5140
CCTV5+体育赛事,http://211.158.154.21:8009/udp/225.0.4.73:7980
CCTV5+体育赛事,http://114.254.35.3:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/wh7f454c46tw1371056101_254066856/ott.mobaibox.com/PLTV/3/224/3221228492/index.m3u8?icpid=3&RTS=1674463090&from=40&popid=40&hms_devid=2291&prioritypopid=40&vqe=3
CCTV5+体育赛事,http://36.96.107.14:8083/udp/238.125.1.29:5140
CCTV5+体育赛事,http://60.176.125.191:55555/rtp/233.50.201.220:5140
CCTV5+体育赛事,http://60.220.167.246:8085/rtp/226.0.2.168:9256
CCTV5+体育赛事,https://epg.pw/stream/c93ef4490202709af03614963e04521ff92cb925e19a0d5c8ec54d094129e4b2.m3u8
CCTV5+体育赛事,http://60.208.104.234:352/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+体育赛事,http://111.170.106.19:9999/udp/239.254.96.234:9484
CCTV5+体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+体育赛事,http://123.189.36.7:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001334/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CCTV5+体育赛事,http://www.yao87.com:4022/udp/239.76.253.168:9000
CCTV5+体育赛事,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225603/index.m3u8
CCTV5+体育赛事,http://111.160.17.2:59901/tsfile/live/0016_1.m3u8
CCTV5+体育赛事,http://125.47.75.16:8888/rtp/225.1.4.75:1104
CCTV5+体育赛事,http://114.253.165.121:10000/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://171.124.99.181:8083/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://zy.otioi.cn/live/cqyx.php?token=k1u1iVa8&id=cctv5p
CCTV5+体育赛事,http://61.163.181.78:9901/tsfile/live/0016_1.m3u8
CCTV5+体育赛事,http://27.11.57.137:8008/udp/225.0.4.73:7980
CCTV5+体育赛事,http://220.175.145.6:9000/udp/239.252.219.72:5140
CCTV5+体育赛事,http://123.144.190.247:8004/udp/225.0.4.73:7980
CCTV5+体育赛事,http://zy.otioi.cn/live/live.php?token=EkShOWBY&id=cctv5p
CCTV5+体育赛事,http://14.19.198.151:9876/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://27.11.57.137:8002/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.144.65.216:8005/udp/225.0.4.73:7980
CCTV5+体育赛事,http://bl.dchwtq.asia:10000/rtp/239.254.96.234:9484
CCTV5+体育赛事,http://nas.hssvm.com:8888/rtp/225.1.1.121:5002
CCTV5+体育赛事,http://113.103.253.56:2000/udp/239.77.0.87:5146
CCTV5+体育赛事,http://121.19.134.125:808/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://211.158.152.197:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://omnix.cn:4000/udp/225.1.8.20:8004
CCTV5+体育赛事,http://110.189.102.15:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV5+体育赛事,http://111.175.164.232:8686/rtp/239.254.96.234:9484
CCTV5+体育赛事,https://epg.pw/stream/466dcbd604ce53def8ef3aabbec10da725cd055278ceff16bb21f4aaa6f7eecd.m3u8
CCTV5+体育赛事,http://171.118.108.149:8082/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://27.11.55.54:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://124.64.67.6:4000/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://118.254.158.191:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://frphn2.chickfrp.com:10047/php/gehua.php?id=CCTV5plusHD_6000
CCTV5+体育赛事,http://118.254.200.104:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://[2409:8087:2001:20:2800:0:df6e:eb0e]:80/wh7f454c46tw1743796407_-916497993/ott.mobaibox.com/PLTV/3/224/3221227480/index.m3u8?icpid=3&RTS=1674386154&from=40&popid=40&hms_devid=2111&prioritypopid=40&vqe=3
CCTV5+体育赛事,http://121.13.85.221:8000/rtp/239.77.0.87:5146
CCTV5+体育赛事,http://27.11.55.54:8004/udp/225.0.4.73:7980
CCTV5+体育赛事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8
CCTV5+体育赛事,http://223.151.49.74:59901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://ha.fengying138.top:8888/udp/239.76.253.168:9000
CCTV5+体育赛事,http://123.113.99.151:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://123.114.19.80:4000/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://211.158.154.21:8010/udp/225.0.4.73:7980
CCTV5+体育赛事,http://wuzhij.top/wztv.php?id=cctv5hd
CCTV5+体育赛事,http://36.35.16.98:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV5+体育赛事,http://119.131.240.134:8000/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://119.98.133.9:5555/udp/239.254.96.234:9484
CCTV5+体育赛事,http://123.180.177.20:16000/udp/239.253.92.82:8013
CCTV5+体育赛事,http://ddns.cyruslee.top:8888/udp/239.77.0.87:5146
CCTV5+体育赛事,http://118.254.200.249:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://60.178.151.215:4022/udp/233.50.201.220:5140
CCTV5+体育赛事,http://59.34.138.105:4000/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://118.254.200.104:8888/udp/239.76.253.168:9000
CCTV5+体育赛事,http://14.117.233.187:9000/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://115.239.88.251:8888/udp/233.50.201.220:5140
CCTV5+体育赛事,http://221.198.195.117:8888/udp/225.1.1.121:5002
CCTV5+体育赛事,https://epg.pw/stream/602038ea2476412b588d91c07f08f0d9ce0c843c0f6fdee9ae3bbc27167333b7.m3u8
CCTV5+体育赛事,http://113.110.72.51:808/hls/10/index.m3u8
CCTV5+体育赛事,http://101.74.29.187:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://1.203.76.10:7788/udp/225.1.8.20:8004
CCTV5+体育赛事,http://www.furymax.top:85/rtp/239.254.96.234:9484
CCTV5+体育赛事,http://itms.xznet.org:41097/rtp/239.254.200.46:8004
CCTV5+体育赛事,http://183.184.30.252:8003/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://111.166.52.203:4022/udp/225.1.1.121:5002
CCTV5+体育赛事,http://171.80.234.78:8888/udp/239.254.96.234:9484
CCTV5+体育赛事,https://epg.pw/stream/d2529b5f7645b56e457452755e6f4e7baf9816b7d2b9ce093720b8b1f92f031e.m3u8
CCTV5+体育赛事,http://111.192.29.110:4022/udp/239.3.1.130:8004
CCTV5+体育赛事,http://113.128.128.68:8688/udp/239.21.1.142:5002
CCTV5+体育赛事,http://110.178.52.143:8083/udp/239.1.1.12:8012
CCTV5+体育赛事,http://113.206.114.32:4000/udp/225.0.4.73:7980
CCTV5+体育赛事,http://14.221.236.132:8808/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://58.19.38.162:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://36.44.159.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://183.184.150.84:8004/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://119.163.199.98:9901/tsfile/live/0016_2.m3u8
CCTV5+体育赛事,http://110.53.52.63:8888/newlive/live/hls/7/live.m3u8
CCTV5+体育赛事,http://[2409:8087:74F1:0021::0008]:80/270000001322/69900158041111100000002139/1.m3u8
CCTV5+体育赛事,http://118.254.203.144:8888/udp/239.76.253.168:9000
CCTV5+体育赛事,http://123.189.36.155:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/2500/index.m3u8?&encrypt=
CCTV5+体育赛事,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8?key=txiptv
CCTV5+体育赛事,http://www.zzlag.top:9087/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&down=1
CCTV5+体育赛事,http://123.144.65.216:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://113.83.248.110:4200/rtp/239.77.0.87:5146
CCTV5+体育赛事,http://115.57.242.129:4022/rtp/225.1.4.75:1104
CCTV5+体育赛事,http://home.oxtv.top:5066/udp/239.21.1.142:5002
CCTV5+体育赛事,http://119.98.95.1:4022/udp/239.254.96.234:9484
CCTV5+体育赛事,http://ycsj.aguihome.com:4022/rtp/233.50.201.220:5140
CCTV5+体育赛事,http://110.178.52.111:8085/udp/239.1.1.12:8012
CCTV5+体育赛事,https://epg.pw/stream/42fec7509fc70842d130f32c3535037f901381f57549e4122369e3b2d02d1d1c.m3u8
CCTV5+体育赛事,http://fangke.blueswords.com:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://125.82.171.210:8888/udp/235.254.199.121:7980
CCTV5+体育赛事,https://epg.pw/stream/3a46ab2e35791a2ab555f708c1f791b15eb6f249405d9ce255ef11e78eb16f5b.m3u8
CCTV5+体育赛事,http://110.178.52.111:8083/udp/239.1.1.12:8012
CCTV5+体育赛事,http://36.249.151.144:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://27.10.75.97:8009/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.117.222.245:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://mdxgh.tpddns.cn:88/mdxgh/cctv5p
CCTV5+体育赛事,http://27.11.62.244:8009/udp/225.0.4.73:7980
CCTV5+体育赛事,http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://114.98.189.63:2000/rtp/238.1.78.237:7768
CCTV5+体育赛事,http://119.98.175.44:85/rtp/239.69.1.12:9712
CCTV5+体育赛事,http://27.11.57.137:8010/udp/225.0.4.73:7980
CCTV5+体育赛事,http://ddns.cyruslee.top:8888/udp/239.77.1.147:5146
CCTV5+体育赛事,http://tvbox6.com/tv/ysp.php?id=6
CCTV5+体育赛事,http://180.137.22.80:8181/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://ha.fengying138.top:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/wh7f454c46tw1532706224_-1804828586/ott.mobaibox.com/PLTV/3/224/3221227381/index.m3u8?icpid=3&RTS=1674385943&from=40&popid=40&hms_devid=2036&prioritypopid=40&vqe=3
CCTV5+体育赛事,http://103.116.245.163/sxg/sxg.php?id=/CCTV-5plusH265_4000.m3u8
CCTV5+体育赛事,http://60.10.135.181:555/udp/239.253.92.82:8013
CCTV5+体育赛事,http://119.98.175.44:85/udp/239.254.96.234:9484
CCTV5+体育赛事,http://111.225.49.123:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV5+体育赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225603/index.m3u8
CCTV5+体育赛事,http://mail.jiandjh.top:4022/udp/239.76.253.168:9000
CCTV5+体育赛事,http://124.94.193.136:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://222.90.31.220:8899/rtp/239.111.205.13:5140
CCTV5+体育赛事,http://113.83.248.110:4200/udp/239.77.0.87:5146
CCTV5+体育赛事,http://bl.dchwtq.asia:10000/rtp/239.69.1.12:9712
CCTV5+体育赛事,http://58.48.37.158:1111/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://58.57.21.166:9901/tsfile/live/0016_1.m3u8
CCTV5+体育赛事,http://113.103.253.56:2000/udp/239.77.1.31:5146
CCTV5+体育赛事,http://211.158.154.21:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://222.134.245.16:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://111.175.164.232:8686/rtp/239.69.1.12:9712
CCTV5+体育赛事,http://113.109.250.1:9999/udp/239.77.1.31:5146
CCTV5+体育赛事,http://36.25.66.49:8888/udp/233.50.201.220:5140
CCTV5+体育赛事,http://27.11.60.136:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://113.103.253.56:2000/udp/239.10.0.213:1025
CCTV5+体育赛事,http://121.24.98.100:8090/hls/5/index.m3u8
CCTV5+体育赛事,http://58.23.27.171:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://cn.zzmd.fun:8888/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://118.254.157.252:8888/udp/239.76.253.168:9000
CCTV5+体育赛事,http://118.254.158.78:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://183.31.11.72:8000/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://61.136.172.236:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://59.173.134.164:8880/rtp/239.254.96.234:9484
CCTV5+体育赛事,http://111.225.113.186:808/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://118.254.200.222:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://113.109.250.1:9999/udp/239.77.1.147:5146
CCTV5+体育赛事,http://113.87.227.200:5000/rtp/239.77.0.87:5146
CCTV5+体育赛事,http://220.192.1.236:8008/udp/225.0.4.73:7980
CCTV5+体育赛事,http://www.yao87.com:4022/udp/239.76.246.168:1234
CCTV5+体育赛事,http://114.254.86.104:2222/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://114.250.19.82:33333/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://114.98.191.146:2000/rtp/238.1.78.237:7768
CCTV5+体育赛事,http://183.236.154.137:8602/udp/239.10.0.213:1025
CCTV5+体育赛事,http://ly123.fun:10000/rtp/235.254.198.122:1764
CCTV5+体育赛事,http://61.162.52.6:8088/newlive/live/hls/6/live.m3u8
CCTV5+体育赛事,http://www.furymax.top:85/rtp/239.69.1.12:9712
CCTV5+体育赛事,http://123.113.111.37:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://27.184.67.87:1024/rtp/239.254.200.46:8004
CCTV5+体育赛事,http://118.254.203.144:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://114.241.219.152:11111/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8?
CCTV5+体育赛事,http://124.165.251.82:9999/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225603/index.m3u8
CCTV5+体育赛事,https://epg.pw/stream/2e64dc3d92b775a4ab2e9f4c6a561264ed92012dc1bab9ab7d22d3d0f7f1ec9d.m3u8
CCTV5+体育赛事,http://27.11.251.37:8001/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.144.187.49:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.189.36.86:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://113.65.11.17:58000/udp/239.10.0.213:1025
CCTV5+体育赛事,http://183.31.11.72:8000/udp/239.77.1.31:5146
CCTV5+体育赛事,http://180.213.171.141:8000/rtp/239.5.1.7:5000
CCTV5+体育赛事,http://home.yulei.online:9999/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://183.31.11.72:8000/rtp/239.77.0.87:5146
CCTV5+体育赛事,http://59.173.183.242:9901/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://119.62.28.122:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://118.254.157.252:8888/udp/239.76.246.168:1234
CCTV5+体育赛事,http://nas.tuyuannet.cn:8800/rtp/239.37.0.121:5540
CCTV5+体育赛事,http://183.31.11.72:8000/udp/239.77.0.87:5146
CCTV5+体育赛事,http://113.83.248.110:4200/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://113.86.205.51:808/hls/10/index.m3u8
CCTV5+体育赛事,http://59.38.62.147:2052/udp/239.77.0.87:5146
CCTV5+体育赛事,http://home.oxtv.top:5066/udp/239.21.1.190:5002
CCTV5+体育赛事,http://code.shaohong86.cn:8888/rtp/238.255.2.185:5999
CCTV5+体育赛事,http://120.6.7.242:4022/udp/239.253.92.82:8013
CCTV5+体育赛事,http://59.173.134.164:8880/rtp/239.69.1.12:9712
CCTV5+体育赛事,http://121.18.43.254:10000/hls/17/index.m3u8
CCTV5+体育赛事,http://218.68.52.22:8888/udp/225.1.1.121:5002
CCTV5+体育赛事,http://27.9.90.128:8002/udp/225.0.4.73:7980
CCTV5+体育赛事,http://211.158.154.21:8002/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.122.162.7:19999/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://221.223.92.26:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://59.173.134.164:8880/udp/239.254.96.234:9484
CCTV5+体育赛事,http://154.12.55.21/zb/zb.php?id=239.253.92.82:8013
CCTV5+体育赛事,p3p://108.181.32.169:16341/64260cbc00081417edfb42307c984dd4
CCTV5+体育赛事,http://61.136.37.118:8888/udp/225.1.1.121:5002
CCTV5+体育赛事,http://123.138.216.44:9902/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://123.118.13.110:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://27.9.90.128:8003/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.113.98.224:4022/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://123.144.190.247:8005/udp/225.0.4.73:7980
CCTV5+体育赛事,http://gslbservzqhsw.itv.cmvideo.cn/0000000000001000/5000000011000031127/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000011000031127
CCTV5+体育赛事,http://111.14.181.15:9901/tsfile/live/0016_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://60.7.56.50:4000/udp/239.253.92.82:8013
CCTV5+体育赛事,http://14.221.236.132:8808/rtp/239.77.0.87:5146
CCTV5+体育赛事,http://221.0.78.198:1681/hls/10217/index.m3u8
CCTV5+体育赛事,http://zmcy.gzcy020.cn:50000/udp/239.77.1.31:5146
CCTV5+体育赛事,http://119.129.172.80:8081/hls/16/index.m3u8
CCTV5+体育赛事,http://xuys.top:8888/udp/225.1.1.121:5002
CCTV5+体育赛事,http://s.cdhongyuan.cn:4022/udp/239.93.1.36:8004
CCTV5+体育赛事,http://116.162.6.191/zycfcdn.gdwlcloud.com/PLTV/88888888/224/3221225494/index.m3u8
CCTV5+体育赛事,https://epg.pw/stream/7981c913470473b3a58f00fbe26773cb6e00101b6c19f0a428d781ea3232ebe1.m3u8
CCTV5+体育赛事,http://59.38.62.147:2052/udp/239.77.1.31:5146
CCTV5+体育赛事,http://hlsbkmgsplive.miguvideo.com/wd_r2/cctv/cctv5plusnew/2500/index.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=
CCTV5+体育赛事,http://59.44.102.18:8888/newlive/live/hls/7/live.m3u8
CCTV5+体育赛事,http://1.194.52.10:10086/tsfile/live/0015_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV5+体育赛事,https://epg.pw/stream/4ac8702f7f5a5b0d972e76862b0bb9b1f43f695fe78adcafcc0f9ecab99e3589.m3u8
CCTV5+体育赛事,http://27.11.62.244:8004/udp/225.0.4.73:7980
CCTV5+体育赛事,http://124.205.11.242:91/live/CCTV5+hd-8M/live.m3u8
CCTV5+体育赛事,http://27.11.252.239:8002/udp/225.0.4.73:7980
CCTV5+体育赛事,http://119.86.72.213:4022/rtp/235.254.198.122:1764
CCTV5+体育赛事,http://ddns.cyruslee.top:8888/udp/239.77.1.31:5146
CCTV5+体育赛事,http://211.158.152.197:8001/udp/225.0.4.73:7980
CCTV5+体育赛事,http://123.184.28.33/hlslive-tx-cdn.ysp.cctv.cn/056/2024078003.m3u8
CCTV5+体育赛事,http://101.27.34.77:2888/hls/17/index.m3u8
CCTV5+体育赛事,http://121.13.85.221:8000/rtp/239.77.1.31:5146
CCTV5+体育赛事,http://118.79.12.137:6000/rtp/226.0.2.168:9256
CCTV5+体育赛事,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://113.26.166.90:8082/udp/239.1.1.12:8012
CCTV5+体育赛事,http://120.234.5.29:6000/udp/239.20.0.203:2204
CCTV5+体育赛事,http://123.121.73.105:8686/rtp/239.3.1.130:8004
CCTV5+体育赛事,http://122.231.66.182:4022/udp/233.50.201.220:5140
CCTV5+体育赛事,http://117.27.190.42:9998/tsfile/live/23248_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5+体育赛事,http://123.184.28.3:80/hlslive-tx-cdn.ysp.cctv.cn/512/2024078003.m3u8?key=txiptv&playlive=1&authid=0
