🇨🇳电视频道,#genre#
重庆卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.157:1308
山东教育卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.164:1205
广东卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.166:1207
辽宁卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.167:1208
吉林卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.174:1309
海南卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.195:1310
东南卫视-(1080p),http://222.141.135.177:8888/udp/225.1.4.228:1274
三沙卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.234:1280
CHC高清电影-(1080i),http://222.141.135.177:8888/udp/225.1.4.207:1260
CHC动作电影-(1080i),http://222.141.135.177:8888/udp/225.1.4.208:1261
CHC家庭影院-(1080i),http://222.141.135.177:8888/udp/225.1.4.209:1262
北京卡酷少儿-(576i),http://222.141.135.177:8888/udp/225.1.4.48:1077
湖南金鹰卡通-(576p),http://222.141.135.177:8888/udp/225.1.4.49:1078
广东嘉佳卡通-(576i),http://222.141.135.177:8888/udp/225.1.4.92:1121
少儿动画-(576i),http://222.141.135.177:8888/udp/225.1.4.189:1238
新动漫-(576i),http://222.141.135.177:8888/udp/225.1.4.212:1265
音乐现场-(576p),http://222.141.135.177:8888/udp/225.1.4.184:1224
IPTV谍战剧场-(576p),http://222.141.135.177:8888/udp/225.1.4.185:1240
IPTV相声小品-(576p),http://222.141.135.177:8888/udp/225.1.4.186:1235
IPTV野外-(576p),http://222.141.135.177:8888/udp/225.1.4.187:1236
IPTV法治-(576p),http://222.141.135.177:8888/udp/225.1.4.188:1237
热播剧场-(576i),http://222.141.135.177:8888/udp/225.1.4.190:1239
HNTV戏曲-(1080p),http://222.141.135.177:8888/udp/225.1.4.99:1128
HNTV移动戏曲-(1080p),http://222.141.135.177:8888/udp/225.1.4.206:1254
HNTV功夫-(1080p),http://222.141.135.177:8888/udp/225.1.4.101:1130
HNTV1河南卫视-(1080i),http://222.141.135.177:8888/udp/225.1.4.98:1127
HNTV2都市频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.52:1081
HNTV3民生频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.53:1082
HNTV4法治频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.54:1083
HNTV5电视剧频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.55:1084
HNTV6新闻频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.56:1085
HNTV8公共频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.58:1087
HNTV9乡村频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.120:1149
HNTV10河南国际-(1080i),http://222.141.135.177:8888/udp/225.1.4.102:1131
HNTV文博-(1080p),http://222.141.135.177:8888/udp/225.1.4.100:1129
HNTV睛彩中原-(1080p),http://222.141.135.177:8888/udp/225.1.4.163:1203
HNTV移动电视-(1080p),http://222.141.135.177:8888/udp/225.1.5.40:1350
HNTV健康中原-(1080i),http://222.141.135.177:8888/udp/225.1.5.48:1358
HNTV调解剧场-(1080p),http://222.141.135.177:8888/udp/225.1.5.49:1359
河南IPTV-导视-(1080p),http://222.141.135.177:8888/udp/225.1.4.194:1244
ZZTV1新闻综合-(1080i),http://222.141.135.177:8888/udp/225.1.4.140:1176
ZZTV2商都频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.141:1177
ZZTV3文体旅游-(1080i),http://222.141.135.177:8888/udp/225.1.4.142:1178
ZZTV4影视戏曲-(576i),http://222.141.135.177:8888/udp/225.1.4.146:1182
ZZTV5妇女儿童-(1080i),http://222.141.135.177:8888/udp/225.1.4.147:1183
ZZTV6都市生活-(1080i),http://222.141.135.177:8888/udp/225.1.4.149:1185
ZETV郑州教育台-(1080i),http://222.141.135.177:8888/udp/225.1.4.191:1241
新密新闻频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.239:1285
登封综合-(576i),http://222.141.135.177:8888/udp/225.1.4.240:1286
新郑综合-(1080i),http://222.141.135.177:8888/udp/225.1.4.243:1289
中牟综合-(1080p),http://222.141.135.177:8888/udp/225.1.4.244:1290
巩义综合-(1080p),http://222.141.135.177:8888/udp/225.1.5.50:1360
CETV1中国教育-(1080p),http://222.141.135.177:8888/udp/225.1.4.173:1712
CETV2中国教育-(576p),http://222.141.135.177:8888/udp/225.1.4.165:1206
CETV4中国教育-(576p),http://222.141.135.177:8888/udp/225.1.4.171:1710
上海纪实人文-(1080i),http://222.141.135.177:8888/udp/225.1.4.170:1222
湖南金鹰纪实-(1080p),http://222.141.135.177:8888/udp/225.1.4.172:1711
湖南先锋乒羽-(576i),http://222.141.135.177:8888/udp/225.1.4.210:1263
SARFT广电国学频道-(1080i),http://222.141.135.177:8888/udp/225.1.4.196:1311
CCTV4中文国际欧洲-(1080i),http://222.141.135.177:8888/udp/225.1.5.31:1342
CCTV4中文国际美洲-(1080i),http://222.141.135.177:8888/udp/225.1.5.32:1343
CGTN中国国际新闻-(576i),http://222.141.135.177:8888/udp/225.1.4.16:1045
CGTN英语-(1080i),http://222.141.135.177:8888/udp/225.1.5.34:1344
CGTN英文记录-(1080i),http://222.141.135.177:8888/udp/225.1.5.35:1345
CGTN西班牙语-(1080i),http://222.141.135.177:8888/udp/225.1.5.36:1346
CGTN法语-(1080i),http://222.141.135.177:8888/udp/225.1.5.37:1347
CGTN阿拉伯语-(1080i),http://222.141.135.177:8888/udp/225.1.5.38:1348
CGTN俄语-(1080i),http://222.141.135.177:8888/udp/225.1.5.39:1349
体育赛事-(1080i),http://222.141.135.177:8888/udp/225.1.4.235:1281
爱体育-(1080i),http://222.141.135.177:8888/udp/225.1.4.168:1220
爱电影-(576i),http://222.141.135.177:8888/udp/225.1.4.6:1035
爱大剧-(576i),http://222.141.135.177:8888/udp/225.1.4.8:1037
经典电影-(576i),http://222.141.135.177:8888/udp/225.1.4.175:1233
爱生活-(576p),http://222.141.135.177:8888/udp/225.1.4.176:1225
好学生-(576p),http://222.141.135.177:8888/udp/225.1.4.177:1226
国学-(576p),http://222.141.135.177:8888/udp/225.1.4.178:1227
早教-(576p),http://222.141.135.177:8888/udp/225.1.4.179:1228
高网-(576p),http://222.141.135.177:8888/udp/225.1.4.180:1229
军事-(576p),http://222.141.135.177:8888/udp/225.1.4.181:1230
美妆-(576p),http://222.141.135.177:8888/udp/225.1.4.182:1231
地理-(576p),http://222.141.135.177:8888/udp/225.1.4.183:1232
足球-(576p),http://222.141.135.177:8888/udp/225.1.4.200:1250
爱综艺-(576i),http://222.141.135.177:8888/udp/225.1.4.204:1252
魅力时尚-(576i),http://222.141.135.177:8888/udp/225.1.4.205:1253
网络棋牌-(576i),http://222.141.135.177:8888/udp/225.1.4.211:1264
精选-(576p),http://222.141.135.177:8888/udp/225.1.4.253:1299
收视指南-(576i),http://222.141.135.177:8888/udp/225.1.4.50:1079
CCTV1综合-(576i),http://222.141.135.177:8888/udp/225.1.4.1:1030
CCTV2财经-(576i),http://222.141.135.177:8888/udp/225.1.4.2:1031
CCTV4中文国际-(576i),http://222.141.135.177:8888/udp/225.1.4.4:1033
CCTV7国防军事-(576i),http://222.141.135.177:8888/udp/225.1.4.7:1036
CCTV9记录-(576i),http://222.141.135.177:8888/udp/225.1.4.9:1038
CCTV10科教-(576i),http://222.141.135.177:8888/udp/225.1.4.10:1039
CCTV11戏曲-(576i),http://222.141.135.177:8888/udp/225.1.4.11:1040
CCTV12社会与法-(576i),http://222.141.135.177:8888/udp/225.1.4.12:1041
CCTV13新闻-(576i),http://222.141.135.177:8888/udp/225.1.4.13:1042
CCTV14少儿-(576i),http://222.141.135.177:8888/udp/225.1.4.14:1043
CCTV15音乐-(576i),http://222.141.135.177:8888/udp/225.1.4.15:1044
CCTV17农业农村-(576i),http://222.141.135.177:8888/udp/225.1.4.227:2507
HNTV1河南卫视-(1080p),http://222.141.135.177:8888/udp/225.1.5.45:1355
HNTV1河南卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.51:1080
HNTV1河南卫视备-(576i),http://222.141.135.177:8888/udp/225.1.5.42:1352
湖南卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.17:1046
江苏卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.18:1047
浙江卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.19:1048
安徽卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.20:1049
北京卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.21:1050
东方卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.22:1051
深圳卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.23:1052
天津卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.24:1053
海南卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.25:1054
辽宁卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.26:1055
山东卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.27:1056
黑龙江卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.28:1057
重庆卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.29:1058
广东卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.30:1059
东南卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.32:1061
云南卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.33:1062
河北卫视-(576p),http://222.141.135.177:8888/udp/225.1.4.34:1063
湖北卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.35:1064
吉林卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.36:1065
江西卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.37:1066
四川卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.40:1069
贵州卫视-(576i),http://222.141.135.177:8888/udp/225.1.4.41:1070
ZZTV1新闻综合-(576i),http://222.141.135.177:8888/udp/225.1.4.143:1179
ZZTV2商都频道-(576i),http://222.141.135.177:8888/udp/225.1.4.144:1180
ZZTV3文体旅游-(576i),http://222.141.135.177:8888/udp/225.1.4.145:1181

📽重庆联通,#genre#
CCTV1,http://113.206.179.208:8005/udp/225.0.4.197:7980
CCTV1,http://113.206.179.208:8005/udp/225.0.4.74:7980
CCTV2,http://113.206.179.208:8005/udp/225.0.4.132:7980
CCTV3,http://113.206.179.208:8005/udp/225.0.4.142:7980
CCTV4,http://113.206.179.208:8005/udp/225.0.4.176:7980
CCTV5,http://113.206.179.208:8005/udp/225.0.4.143:7980
CCTV5+,http://113.206.179.208:8005/udp/225.0.4.73:7980
CCTV6,http://113.206.179.208:8005/udp/225.0.4.144:7980
CCTV7,http://113.206.179.208:8005/udp/225.0.4.127:7980
CCTV8,http://113.206.179.208:8005/udp/225.0.4.137:7980
CCTV9,http://113.206.179.208:8005/udp/225.0.4.131:7980
CCTV10,http://113.206.179.208:8005/udp/225.0.4.130:7980
CCTV11,http://113.206.179.208:8005/udp/225.0.4.218:7980
CCTV12,http://113.206.179.208:8005/udp/225.0.4.129:7980
CCTV13,http://113.206.179.208:8005/udp/225.0.4.219:7980
CCTV14,http://113.206.179.208:8005/udp/225.0.4.128:7980
CCTV15,http://113.206.179.208:8005/udp/225.0.4.220:7980
CCTV17,http://113.206.179.208:8005/udp/225.0.4.179:7980
安徽卫视,http://113.206.179.208:8005/udp/225.0.4.133:7980
北京卫视,http://113.206.179.208:8005/udp/225.0.4.78:7980
东方卫视,http://113.206.179.208:8005/udp/225.0.4.80:7980
东南卫视,http://113.206.179.208:8005/udp/225.0.4.200:7980
广东卫视,http://113.206.179.208:8005/udp/225.0.4.84:7980
贵州卫视,http://113.206.179.208:8005/udp/225.0.4.175:7980
河北卫视,http://113.206.179.208:8005/udp/225.0.4.174:7980
黑龙江卫视,http://113.206.179.208:8005/udp/225.0.4.201:7980
湖南卫视,http://113.206.179.208:8005/udp/225.0.4.75:7980
江苏卫视,http://113.206.179.208:8005/udp/225.0.4.79:7980
江西卫视,http://113.206.179.208:8005/udp/225.0.4.203:7980
辽宁卫视,http://113.206.179.208:8005/udp/225.0.4.98:7980
山东卫视,http://113.206.179.208:8005/udp/225.0.4.199:7980
深圳卫视,http://113.206.179.208:8005/udp/225.0.4.202:7980
四川卫视,http://113.206.179.208:8005/udp/225.0.4.204:7980
天津卫视,http://113.206.179.208:8005/udp/225.0.4.82:7980
浙江卫视,http://113.206.179.208:8005/udp/225.0.4.81:7980
江苏卫视,http://113.206.179.208:8005/udp/225.0.4.15:7980
湖南卫视,http://113.206.179.208:8005/udp/225.0.4.13:7980
浙江卫视,http://113.206.179.208:8005/udp/225.0.4.14:7980
安徽卫视,http://113.206.179.208:8005/udp/225.0.4.16:7980
北京卫视,http://113.206.179.208:8005/udp/225.0.4.17:7980
天津卫视,http://113.206.179.208:8005/udp/225.0.4.18:7980
辽宁卫视,http://113.206.179.208:8005/udp/225.0.4.19:7980
山东卫视,http://113.206.179.208:8005/udp/225.0.4.20:7980
云南卫视,http://113.206.179.208:8005/udp/225.0.4.21:7980
河南卫视,http://113.206.179.208:8005/udp/225.0.4.22:7980
黑龙江卫视,http://113.206.179.208:8005/udp/225.0.4.23:7980
四川卫视,http://113.206.179.208:8005/udp/225.0.4.24:7980
江西卫视,http://113.206.179.208:8005/udp/225.0.4.25:7980
贵州卫视,http://113.206.179.208:8005/udp/225.0.4.26:7980
深圳卫视,http://113.206.179.208:8005/udp/225.0.4.27:7980
湖北卫视,http://113.206.179.208:8005/udp/225.0.4.28:7980
上海卫视,http://113.206.179.208:8005/udp/225.0.4.29:7980
重庆卫视,http://113.206.179.208:8005/udp/225.0.4.30:7980
东南卫视,http://113.206.179.208:8005/udp/225.0.4.31:7980
湖北卫视,http://113.206.179.208:8005/udp/225.0.4.32:7980
广东卫视,http://113.206.179.208:8005/udp/225.0.4.33:7980
广西卫视,http://113.206.179.208:8005/udp/225.0.4.34:7980
吉林卫视,http://113.206.179.208:8005/udp/225.0.4.35:7980
陕西卫视,http://113.206.179.208:8005/udp/225.0.4.36:7980
山西卫视,http://113.206.179.208:8005/udp/225.0.4.37:7980
内蒙古卫视,http://113.206.179.208:8005/udp/225.0.4.38:7980
青海卫视,http://113.206.179.208:8005/udp/225.0.4.39:7980
海南卫视,http://113.206.179.208:8005/udp/225.0.4.40:7980
宁夏卫视,http://113.206.179.208:8005/udp/225.0.4.41:7980
西藏卫视,http://113.206.179.208:8005/udp/225.0.4.42:7980
新疆卫视,http://113.206.179.208:8005/udp/225.0.4.43:7980
甘肃卫视,http://113.206.179.208:8005/udp/225.0.4.44:7980
山东教育,http://113.206.179.208:8005/udp/225.0.4.177:7980
卡酷少儿,http://113.206.179.208:8005/udp/225.0.4.45:7980
金鹰卡通,http://113.206.179.208:8005/udp/225.0.4.46:7980
动画,http://113.206.179.208:8005/udp/225.0.4.158:7980
少儿动画,http://113.206.179.208:8005/udp/225.0.4.52:7980
热播剧场,http://113.206.179.208:8005/udp/225.0.4.47:7980
武侠剧场,http://113.206.179.208:8005/udp/225.0.4.168:7980
古装剧场,http://113.206.179.208:8005/udp/225.0.4.147:7980
军旅剧场,http://113.206.179.208:8005/udp/225.0.4.146:7980
城市剧场,http://113.206.179.208:8005/udp/225.0.4.145:7980
家庭影院,http://113.206.179.208:8005/udp/225.0.4.171:7980
动作影院,http://113.206.179.208:8005/udp/225.0.4.170:7980
喜剧影院,http://113.206.179.208:8005/udp/225.0.4.169:7980
经典电影,http://113.206.179.208:8005/udp/225.0.4.48:7980
精选电影,http://113.206.179.208:8005/udp/225.0.4.152:7980
星影,http://113.206.179.208:8005/udp/225.0.4.172:7980
光影,http://113.206.179.208:8005/udp/225.0.4.162:7980
重庆科教,http://113.206.179.208:8005/udp/225.0.4.193:7980
重庆汽摩,http://113.206.179.208:8005/udp/225.0.4.195:7980
重庆少儿,http://113.206.179.208:8005/udp/225.0.4.191:7980
重庆社会与法,http://113.206.179.208:8005/udp/225.0.4.190:7980
重庆时尚生活,http://113.206.179.208:8005/udp/225.0.4.196:7980
重庆卫视,http://113.206.179.208:8005/udp/225.0.4.187:7980
重庆新农村,http://113.206.179.208:8005/udp/225.0.4.189:7980
重庆新闻,http://113.206.179.208:8005/udp/225.0.4.188:7980
重庆影视,http://113.206.179.208:8005/udp/225.0.4.192:7980
重庆娱乐,http://113.206.179.208:8005/udp/225.0.4.194:7980
重庆科教,http://113.206.179.208:8005/udp/225.0.4.63:7980
重庆汽摩,http://113.206.179.208:8005/udp/225.0.4.61:7980
重庆少儿,http://113.206.179.208:8005/udp/225.0.4.71:7980
重庆社会与法,http://113.206.179.208:8005/udp/225.0.4.64:7980
重庆时尚生活,http://113.206.179.208:8005/udp/225.0.4.69:7980
重庆新农村,http://113.206.179.208:8005/udp/225.0.4.70:7980
重庆新闻,http://113.206.179.208:8005/udp/225.0.4.59:7980
重庆移动,http://113.206.179.208:8005/udp/225.0.4.68:7980
重庆移动,http://113.206.179.208:8005/udp/225.0.4.215:7980
重庆影视,http://113.206.179.208:8005/udp/225.0.4.62:7980
重庆娱乐,http://113.206.179.208:8005/udp/225.0.4.65:7980
IPTV3+,http://113.206.179.208:8005/udp/225.0.4.51:7980
IPTV5+,http://113.206.179.208:8005/udp/225.0.4.53:7980
IPTV6+,http://113.206.179.208:8005/udp/225.0.4.50:7980
IPTV8+,http://113.206.179.208:8005/udp/225.0.4.54:7980
IPTV谍战剧场,http://113.206.179.208:8005/udp/225.0.4.55:7980
IPTV法治,http://113.206.179.208:8005/udp/225.0.4.58:7980
IPTV相声小品,http://113.206.179.208:8005/udp/225.0.4.56:7980
IPTV野外,http://113.206.179.208:8005/udp/225.0.4.57:7980
爱生活,http://113.206.179.208:8005/udp/225.0.4.164:7980
快乐垂钓,http://113.206.179.208:8005/udp/225.0.4.213:7980
解密,http://113.206.179.208:8005/udp/225.0.4.153:7980
导视,http://113.206.179.208:8005/udp/225.0.4.178:7980
地理,http://113.206.179.208:8005/udp/225.0.4.149:7980
全纪实,http://113.206.179.208:8005/udp/225.0.4.113:7980
纪实HD,http://113.206.179.208:8005/udp/225.0.4.99:7980
CETV1,http://113.206.179.208:8005/udp/225.0.4.186:7980
CETV4,http://113.206.179.208:8005/udp/225.0.4.185:7980
CGTN,http://113.206.179.208:8005/udp/225.0.4.12:7980
CCTV1-综合,http://113.206.179.208:8005/udp/225.0.4.1:7980
CCTV1-综合,http://113.206.179.208:8005/udp/225.0.4.66:7980
CCTV2-财经,http://113.206.179.208:8005/udp/225.0.4.2:7980
CCTV3-综艺,http://113.206.179.208:8005/udp/225.0.4.138:7980
CCTV4-中文国际,http://113.206.179.208:8005/udp/225.0.4.3:7980
CCTV5-体育,http://113.206.179.208:8005/udp/225.0.4.139:7980
CCTV6-电影,http://113.206.179.208:8005/udp/225.0.4.140:7980
CCTV7-国际军事,http://113.206.179.208:8005/udp/225.0.4.4:7980
CCTV8-电视剧,http://113.206.179.208:8005/udp/225.0.4.141:7980
CCTV8-电视剧,http://113.206.179.208:8005/udp/225.0.4.163:7980
CCTV9-记录,http://113.206.179.208:8005/udp/225.0.4.5:7980
CCTV10-科教,http://113.206.179.208:8005/udp/225.0.4.6:7980
CCTV11-戏曲,http://113.206.179.208:8005/udp/225.0.4.7:7980
CCTV12-社会与法,http://113.206.179.208:8005/udp/225.0.4.8:7980
CCTV13-新闻,http://113.206.179.208:8005/udp/225.0.4.9:7980
CCTV14-少儿,http://113.206.179.208:8005/udp/225.0.4.10:7980
CCTV15-音乐,http://113.206.179.208:8005/udp/225.0.4.11:7980
CCTV17-农业,http://113.206.179.208:8005/udp/225.0.4.180:7980
戏曲,http://113.206.179.208:8005/udp/225.0.4.156:7980
音乐现场,http://113.206.179.208:8005/udp/225.0.4.148:7980
军事,http://113.206.179.208:8005/udp/225.0.4.154:7980
早教,http://113.206.179.208:8005/udp/225.0.4.157:7980
武术,http://113.206.179.208:8005/udp/225.0.4.165:7980
财富天下,http://113.206.179.208:8005/udp/225.0.4.112:7980
魅力时尚,http://113.206.179.208:8005/udp/225.0.4.49:7980
美妆,http://113.206.179.208:8005/udp/225.0.4.150:7980
美人,http://113.206.179.208:8005/udp/225.0.4.151:7980
国学,http://113.206.179.208:8005/udp/225.0.4.155:7980
好学生,http://113.206.179.208:8005/udp/225.0.4.159:7980
鉴赏,http://113.206.179.208:8005/udp/225.0.4.160:7980
墨宝,http://113.206.179.208:8005/udp/225.0.4.161:7980
高网,http://113.206.179.208:8005/udp/225.0.4.166:7980
足球,http://113.206.179.208:8005/udp/225.0.4.167:7980
CCTV1,http://27.10.46.249:4022/udp/225.0.4.197:7980
CCTV1,http://27.10.46.249:4022/udp/225.0.4.74:7980
CCTV2,http://27.10.46.249:4022/udp/225.0.4.132:7980
CCTV3,http://27.10.46.249:4022/udp/225.0.4.142:7980
CCTV4,http://27.10.46.249:4022/udp/225.0.4.176:7980
CCTV5,http://27.10.46.249:4022/udp/225.0.4.143:7980
CCTV5+,http://27.10.46.249:4022/udp/225.0.4.73:7980
CCTV6,http://27.10.46.249:4022/udp/225.0.4.144:7980
CCTV7,http://27.10.46.249:4022/udp/225.0.4.127:7980
CCTV8,http://27.10.46.249:4022/udp/225.0.4.137:7980
CCTV9,http://27.10.46.249:4022/udp/225.0.4.131:7980
CCTV10,http://27.10.46.249:4022/udp/225.0.4.130:7980
CCTV11,http://27.10.46.249:4022/udp/225.0.4.218:7980
CCTV12,http://27.10.46.249:4022/udp/225.0.4.129:7980
CCTV13,http://27.10.46.249:4022/udp/225.0.4.219:7980
CCTV14,http://27.10.46.249:4022/udp/225.0.4.128:7980
CCTV15,http://27.10.46.249:4022/udp/225.0.4.220:7980
CCTV17,http://27.10.46.249:4022/udp/225.0.4.179:7980
安徽卫视,http://27.10.46.249:4022/udp/225.0.4.133:7980
北京卫视,http://27.10.46.249:4022/udp/225.0.4.78:7980
东方卫视,http://27.10.46.249:4022/udp/225.0.4.80:7980
东南卫视,http://27.10.46.249:4022/udp/225.0.4.200:7980
广东卫视,http://27.10.46.249:4022/udp/225.0.4.84:7980
贵州卫视,http://27.10.46.249:4022/udp/225.0.4.175:7980
河北卫视,http://27.10.46.249:4022/udp/225.0.4.174:7980
黑龙江卫视,http://27.10.46.249:4022/udp/225.0.4.201:7980
湖南卫视,http://27.10.46.249:4022/udp/225.0.4.75:7980
江苏卫视,http://27.10.46.249:4022/udp/225.0.4.79:7980
江西卫视,http://27.10.46.249:4022/udp/225.0.4.203:7980
辽宁卫视,http://27.10.46.249:4022/udp/225.0.4.98:7980
山东卫视,http://27.10.46.249:4022/udp/225.0.4.199:7980
深圳卫视,http://27.10.46.249:4022/udp/225.0.4.202:7980
四川卫视,http://27.10.46.249:4022/udp/225.0.4.204:7980
天津卫视,http://27.10.46.249:4022/udp/225.0.4.82:7980
浙江卫视,http://27.10.46.249:4022/udp/225.0.4.81:7980
江苏卫视,http://27.10.46.249:4022/udp/225.0.4.15:7980
湖南卫视,http://27.10.46.249:4022/udp/225.0.4.13:7980
浙江卫视,http://27.10.46.249:4022/udp/225.0.4.14:7980
安徽卫视,http://27.10.46.249:4022/udp/225.0.4.16:7980
北京卫视,http://27.10.46.249:4022/udp/225.0.4.17:7980
天津卫视,http://27.10.46.249:4022/udp/225.0.4.18:7980
辽宁卫视,http://27.10.46.249:4022/udp/225.0.4.19:7980
山东卫视,http://27.10.46.249:4022/udp/225.0.4.20:7980
云南卫视,http://27.10.46.249:4022/udp/225.0.4.21:7980
河南卫视,http://27.10.46.249:4022/udp/225.0.4.22:7980
黑龙江卫视,http://27.10.46.249:4022/udp/225.0.4.23:7980
四川卫视,http://27.10.46.249:4022/udp/225.0.4.24:7980
江西卫视,http://27.10.46.249:4022/udp/225.0.4.25:7980
贵州卫视,http://27.10.46.249:4022/udp/225.0.4.26:7980
深圳卫视,http://27.10.46.249:4022/udp/225.0.4.27:7980
湖北卫视,http://27.10.46.249:4022/udp/225.0.4.28:7980
上海卫视,http://27.10.46.249:4022/udp/225.0.4.29:7980
重庆卫视,http://27.10.46.249:4022/udp/225.0.4.30:7980
东南卫视,http://27.10.46.249:4022/udp/225.0.4.31:7980
湖北卫视,http://27.10.46.249:4022/udp/225.0.4.32:7980
广东卫视,http://27.10.46.249:4022/udp/225.0.4.33:7980
广西卫视,http://27.10.46.249:4022/udp/225.0.4.34:7980
吉林卫视,http://27.10.46.249:4022/udp/225.0.4.35:7980
陕西卫视,http://27.10.46.249:4022/udp/225.0.4.36:7980
山西卫视,http://27.10.46.249:4022/udp/225.0.4.37:7980
内蒙古卫视,http://27.10.46.249:4022/udp/225.0.4.38:7980
青海卫视,http://27.10.46.249:4022/udp/225.0.4.39:7980
海南卫视,http://27.10.46.249:4022/udp/225.0.4.40:7980
宁夏卫视,http://27.10.46.249:4022/udp/225.0.4.41:7980
西藏卫视,http://27.10.46.249:4022/udp/225.0.4.42:7980
新疆卫视,http://27.10.46.249:4022/udp/225.0.4.43:7980
甘肃卫视,http://27.10.46.249:4022/udp/225.0.4.44:7980
山东教育,http://27.10.46.249:4022/udp/225.0.4.177:7980
卡酷少儿,http://27.10.46.249:4022/udp/225.0.4.45:7980
金鹰卡通,http://27.10.46.249:4022/udp/225.0.4.46:7980
动画,http://27.10.46.249:4022/udp/225.0.4.158:7980
少儿动画,http://27.10.46.249:4022/udp/225.0.4.52:7980
热播剧场,http://27.10.46.249:4022/udp/225.0.4.47:7980
武侠剧场,http://27.10.46.249:4022/udp/225.0.4.168:7980
古装剧场,http://27.10.46.249:4022/udp/225.0.4.147:7980
军旅剧场,http://27.10.46.249:4022/udp/225.0.4.146:7980
城市剧场,http://27.10.46.249:4022/udp/225.0.4.145:7980
家庭影院,http://27.10.46.249:4022/udp/225.0.4.171:7980
动作影院,http://27.10.46.249:4022/udp/225.0.4.170:7980
喜剧影院,http://27.10.46.249:4022/udp/225.0.4.169:7980
经典电影,http://27.10.46.249:4022/udp/225.0.4.48:7980
精选电影,http://27.10.46.249:4022/udp/225.0.4.152:7980
星影,http://27.10.46.249:4022/udp/225.0.4.172:7980
光影,http://27.10.46.249:4022/udp/225.0.4.162:7980
重庆科教,http://27.10.46.249:4022/udp/225.0.4.193:7980
重庆汽摩,http://27.10.46.249:4022/udp/225.0.4.195:7980
重庆少儿,http://27.10.46.249:4022/udp/225.0.4.191:7980
重庆社会与法,http://27.10.46.249:4022/udp/225.0.4.190:7980
重庆时尚生活,http://27.10.46.249:4022/udp/225.0.4.196:7980
重庆卫视,http://27.10.46.249:4022/udp/225.0.4.187:7980
重庆新农村,http://27.10.46.249:4022/udp/225.0.4.189:7980
重庆新闻,http://27.10.46.249:4022/udp/225.0.4.188:7980
重庆影视,http://27.10.46.249:4022/udp/225.0.4.192:7980
重庆娱乐,http://27.10.46.249:4022/udp/225.0.4.194:7980
重庆科教,http://27.10.46.249:4022/udp/225.0.4.63:7980
重庆汽摩,http://27.10.46.249:4022/udp/225.0.4.61:7980
重庆少儿,http://27.10.46.249:4022/udp/225.0.4.71:7980
重庆社会与法,http://27.10.46.249:4022/udp/225.0.4.64:7980
重庆时尚生活,http://27.10.46.249:4022/udp/225.0.4.69:7980
重庆新农村,http://27.10.46.249:4022/udp/225.0.4.70:7980
重庆新闻,http://27.10.46.249:4022/udp/225.0.4.59:7980
重庆移动,http://27.10.46.249:4022/udp/225.0.4.68:7980
重庆移动,http://27.10.46.249:4022/udp/225.0.4.215:7980
重庆影视,http://27.10.46.249:4022/udp/225.0.4.62:7980
重庆娱乐,http://27.10.46.249:4022/udp/225.0.4.65:7980
IPTV3+,http://27.10.46.249:4022/udp/225.0.4.51:7980
IPTV5+,http://27.10.46.249:4022/udp/225.0.4.53:7980
IPTV6+,http://27.10.46.249:4022/udp/225.0.4.50:7980
IPTV8+,http://27.10.46.249:4022/udp/225.0.4.54:7980
IPTV谍战剧场,http://27.10.46.249:4022/udp/225.0.4.55:7980
